sim,farm_id,county_name,production,newly_infected,newly_detected
5,5026,Jolly Island,broiler_2,FALSE,FALSE
5,5027,Jolly Island,conventional,FALSE,FALSE
5,5028,Jolly Island,broiler_2,FALSE,FALSE
5,5029,Jolly Island,organic,FALSE,FALSE
5,5030,Jolly Island,broiler_1,FALSE,FALSE
5,5031,Jolly Island,conventional,FALSE,FALSE
5,5032,Jolly Island,conventional,FALSE,FALSE
5,5033,Jolly Island,conventional,FALSE,FALSE
5,5034,Jolly Island,broiler_1,FALSE,FALSE
5,5035,Jolly Island,organic,FALSE,FALSE
5,5036,Jolly Island,organic,FALSE,FALSE
5,5037,Jolly Island,broiler_1,FALSE,FALSE
5,5038,Jolly Island,organic,FALSE,FALSE
5,5039,Jolly Island,layer,FALSE,FALSE
5,5040,Jolly Island,broiler_2,FALSE,FALSE
5,5041,Jolly Island,broiler_2,FALSE,FALSE
5,5042,Jolly Island,broiler_2,FALSE,FALSE
5,5043,Jolly Island,conventional,FALSE,FALSE
5,5044,Jolly Island,conventional,FALSE,FALSE
5,5045,Jolly Island,layer,FALSE,FALSE
5,5046,Jolly Island,conventional,FALSE,FALSE
5,5047,Jolly Island,broiler_2,FALSE,FALSE
5,5048,Jolly Island,broiler_2,TRUE,TRUE
5,5049,Jolly Island,conventional,FALSE,FALSE
5,5050,Jolly Island,conventional,FALSE,FALSE
5,5051,Jolly Island,conventional,FALSE,FALSE
5,5052,Jolly Island,broiler_2,FALSE,FALSE
5,5053,Jolly Island,conventional,FALSE,FALSE
5,5054,Jolly Island,broiler_2,FALSE,FALSE
5,5055,Jolly Island,conventional,FALSE,FALSE
5,5056,Jolly Island,conventional,TRUE,TRUE
5,5057,Jolly Island,organic,FALSE,FALSE
5,5058,Jolly Island,conventional,FALSE,FALSE
5,5059,Jolly Island,organic,FALSE,FALSE
5,5060,Jolly Island,conventional,FALSE,FALSE
5,5061,Jolly Island,broiler_2,FALSE,FALSE
5,5062,Jolly Island,broiler_2,FALSE,FALSE
5,5063,Jolly Island,conventional,FALSE,FALSE
5,5064,Jolly Island,broiler_2,FALSE,FALSE
5,5065,Jolly Island,broiler_1,FALSE,FALSE
5,5066,Jolly Island,organic,FALSE,FALSE
5,5067,Jolly Island,broiler_1,FALSE,FALSE
5,5068,Jolly Island,conventional,FALSE,FALSE
5,5069,Jolly Island,broiler_1,FALSE,FALSE
5,5070,Jolly Island,conventional,FALSE,FALSE
5,5071,Jolly Island,broiler_1,FALSE,FALSE
5,5072,Jolly Island,broiler_1,FALSE,FALSE
5,5073,Jolly Island,conventional,FALSE,FALSE
5,5074,Jolly Island,organic,FALSE,FALSE
5,5075,Jolly Island,conventional,FALSE,FALSE
5,5076,Jolly Island,conventional,FALSE,FALSE
5,5077,Jolly Island,conventional,FALSE,FALSE
5,5078,Jolly Island,conventional,FALSE,FALSE
5,5079,Jolly Island,conventional,FALSE,FALSE
5,5080,Jolly Island,broiler_1,FALSE,FALSE
5,5081,Jolly Island,broiler_1,FALSE,FALSE
5,5082,Jolly Island,conventional,FALSE,FALSE
5,5083,Jolly Island,conventional,FALSE,FALSE
5,5084,Jolly Island,conventional,FALSE,FALSE
5,5085,Jolly Island,broiler_2,FALSE,FALSE
5,5086,Jolly Island,broiler_1,FALSE,FALSE
5,5087,Jolly Island,conventional,FALSE,FALSE
5,5088,Jolly Island,conventional,FALSE,FALSE
5,5089,Jolly Island,conventional,FALSE,FALSE
5,5090,Jolly Island,conventional,FALSE,FALSE
5,5091,Jolly Island,organic,FALSE,FALSE
5,5092,Jolly Island,broiler_2,FALSE,FALSE
5,5093,Jolly Island,broiler_2,FALSE,FALSE
5,5094,Jolly Island,conventional,FALSE,FALSE
5,5095,Jolly Island,conventional,FALSE,FALSE
5,5096,Jolly Island,broiler_1,FALSE,FALSE
5,5097,Jolly Island,conventional,FALSE,FALSE
5,5098,Jolly Island,conventional,FALSE,FALSE
5,5099,Jolly Island,broiler_2,FALSE,FALSE
5,5100,Jolly Island,conventional,FALSE,FALSE
5,5101,Jolly Island,conventional,FALSE,FALSE
5,5102,Jolly Island,organic,FALSE,FALSE
5,5103,Jolly Island,broiler_2,FALSE,FALSE
5,5104,Jolly Island,organic,FALSE,FALSE
5,5105,Jolly Island,conventional,FALSE,FALSE
5,5106,Jolly Island,broiler_2,FALSE,FALSE
5,5107,Jolly Island,broiler_2,FALSE,FALSE
5,5108,Jolly Island,broiler_2,FALSE,FALSE
5,5109,Jolly Island,conventional,FALSE,FALSE
5,5110,Jolly Island,broiler_2,FALSE,FALSE
5,5111,Jolly Island,broiler_1,FALSE,FALSE
5,5112,Jolly Island,conventional,FALSE,FALSE
5,5113,Jolly Island,conventional,FALSE,FALSE
5,5114,Jolly Island,organic,FALSE,FALSE
5,5115,Jolly Island,conventional,FALSE,FALSE
5,5116,Jolly Island,organic,TRUE,TRUE
5,5117,Jolly Island,broiler_2,TRUE,TRUE
5,5118,Jolly Island,broiler_1,FALSE,FALSE
5,5119,Jolly Island,broiler_2,FALSE,FALSE
5,5120,Jolly Island,broiler_2,FALSE,FALSE
5,5121,Jolly Island,broiler_1,FALSE,FALSE
5,5122,Jolly Island,broiler_1,FALSE,FALSE
5,5123,Jolly Island,organic,FALSE,FALSE
5,5124,Jolly Island,conventional,FALSE,FALSE
5,5125,Jolly Island,organic,FALSE,FALSE
5,5126,Jolly Island,conventional,FALSE,FALSE
5,5127,Jolly Island,broiler_1,FALSE,FALSE
5,5128,Jolly Island,conventional,FALSE,FALSE
5,5129,Jolly Island,organic,FALSE,FALSE
5,5130,Jolly Island,conventional,FALSE,FALSE
5,5131,Jolly Island,conventional,TRUE,TRUE
5,5132,Jolly Island,conventional,FALSE,FALSE
5,5133,Jolly Island,organic,FALSE,FALSE
5,5134,Jolly Island,broiler_2,FALSE,FALSE
5,5135,Jolly Island,broiler_2,FALSE,FALSE
5,5136,Jolly Island,broiler_2,FALSE,FALSE
5,5137,Jolly Island,conventional,FALSE,FALSE
5,5138,Jolly Island,conventional,FALSE,FALSE
5,5139,Jolly Island,broiler_2,FALSE,FALSE
5,5140,Jolly Island,broiler_1,FALSE,FALSE
5,5141,Jolly Island,organic,FALSE,FALSE
5,5142,Jolly Island,broiler_2,FALSE,FALSE
5,5143,Jolly Island,broiler_1,FALSE,FALSE
5,5144,Jolly Island,conventional,FALSE,FALSE
5,5145,Jolly Island,conventional,FALSE,FALSE
5,5146,Jolly Island,conventional,FALSE,FALSE
5,5147,Jolly Island,broiler_2,FALSE,FALSE
5,5148,Jolly Island,conventional,FALSE,FALSE
5,5149,Jolly Island,organic,FALSE,FALSE
5,5150,Jolly Island,broiler_2,FALSE,FALSE
5,5151,Jolly Island,organic,TRUE,TRUE
5,5152,Jolly Island,conventional,FALSE,FALSE
5,5153,Jolly Island,organic,FALSE,FALSE
5,5154,Jolly Island,broiler_2,FALSE,FALSE
5,5155,Jolly Island,broiler_2,FALSE,FALSE
5,5156,Jolly Island,broiler_2,TRUE,TRUE
5,5157,Jolly Island,conventional,FALSE,FALSE
5,5158,Jolly Island,broiler_2,FALSE,FALSE
5,5159,Jolly Island,conventional,FALSE,FALSE
5,5160,Jolly Island,organic,FALSE,FALSE
5,5161,Jolly Island,broiler_2,FALSE,FALSE
5,5162,Jolly Island,broiler_2,FALSE,FALSE
5,5163,Jolly Island,broiler_1,FALSE,FALSE
5,5164,Jolly Island,broiler_1,FALSE,FALSE
5,5165,Jolly Island,broiler_2,FALSE,FALSE
5,5166,Jolly Island,conventional,FALSE,FALSE
5,5167,Jolly Island,broiler_2,FALSE,FALSE
5,5168,Jolly Island,layer,FALSE,FALSE
5,5169,Jolly Island,conventional,FALSE,FALSE
5,5170,Jolly Island,broiler_2,TRUE,TRUE
5,5171,Jolly Island,conventional,FALSE,FALSE
5,5172,Jolly Island,conventional,FALSE,FALSE
5,5173,Jolly Island,broiler_2,FALSE,FALSE
5,5174,Jolly Island,broiler_2,FALSE,FALSE
5,5175,Jolly Island,broiler_1,FALSE,FALSE
5,5176,Jolly Island,organic,FALSE,FALSE
5,5177,Jolly Island,broiler_2,FALSE,FALSE
5,5178,Jolly Island,broiler_1,FALSE,FALSE
5,5179,Jolly Island,conventional,FALSE,FALSE
5,5180,Jolly Island,broiler_2,TRUE,FALSE
5,5181,Jolly Island,conventional,FALSE,FALSE
5,5182,Jolly Island,broiler_1,FALSE,FALSE
5,5183,Jolly Island,broiler_2,FALSE,FALSE
5,5184,Jolly Island,broiler_2,FALSE,FALSE
5,5185,Jolly Island,conventional,FALSE,FALSE
5,5186,Jolly Island,conventional,FALSE,FALSE
5,5187,Jolly Island,conventional,FALSE,FALSE
5,5188,Jolly Island,conventional,FALSE,FALSE
5,5189,Jolly Island,conventional,FALSE,FALSE
5,5190,Jolly Island,conventional,FALSE,FALSE
5,5191,Jolly Island,broiler_2,FALSE,FALSE
5,5192,Jolly Island,broiler_1,FALSE,FALSE
5,5193,Jolly Island,broiler_2,FALSE,FALSE
5,5194,Jolly Island,conventional,FALSE,FALSE
5,5195,Jolly Island,conventional,FALSE,FALSE
5,5196,Jolly Island,broiler_2,FALSE,FALSE
5,5197,Jolly Island,broiler_1,FALSE,FALSE
5,5198,Jolly Island,conventional,FALSE,FALSE
5,5199,Jolly Island,conventional,FALSE,FALSE
5,5200,Jolly Island,conventional,FALSE,FALSE
5,5201,Jolly Island,broiler_1,FALSE,FALSE
5,5202,Jolly Island,broiler_2,FALSE,FALSE
5,5203,Jolly Island,broiler_1,FALSE,FALSE
5,5204,Jolly Island,conventional,FALSE,FALSE
5,5205,Jolly Island,broiler_2,TRUE,TRUE
5,5206,Jolly Island,organic,FALSE,FALSE
5,5207,Jolly Island,broiler_1,FALSE,TRUE
5,5208,Jolly Island,conventional,FALSE,FALSE
5,5209,Jolly Island,broiler_2,FALSE,FALSE
5,5210,Jolly Island,broiler_1,FALSE,FALSE
5,5211,Jolly Island,conventional,FALSE,FALSE
5,5212,Jolly Island,conventional,FALSE,FALSE
5,5213,Jolly Island,conventional,FALSE,FALSE
5,5214,Jolly Island,organic,FALSE,FALSE
5,5215,Jolly Island,broiler_2,FALSE,FALSE
5,5216,Jolly Island,broiler_2,FALSE,FALSE
5,5217,Jolly Island,broiler_2,FALSE,FALSE
5,5218,Jolly Island,broiler_2,FALSE,FALSE
5,5219,Jolly Island,conventional,FALSE,FALSE
5,5220,Jolly Island,layer,FALSE,FALSE
5,5221,Jolly Island,broiler_2,FALSE,FALSE
5,5222,Jolly Island,broiler_1,FALSE,FALSE
5,5223,Jolly Island,organic,FALSE,FALSE
5,5224,Jolly Island,conventional,FALSE,FALSE
5,5225,Jolly Island,broiler_2,FALSE,FALSE
5,5226,Jolly Island,broiler_2,FALSE,FALSE
5,5227,Jolly Island,organic,FALSE,FALSE
5,5228,Jolly Island,layer,FALSE,FALSE
5,5229,Jolly Island,organic,FALSE,FALSE
5,5230,Jolly Island,broiler_1,FALSE,FALSE
5,5231,Jolly Island,layer,FALSE,FALSE
5,5232,Jolly Island,broiler_1,FALSE,FALSE
5,5233,Jolly Island,conventional,FALSE,FALSE
5,5234,Jolly Island,conventional,FALSE,FALSE
5,5235,Jolly Island,broiler_1,FALSE,FALSE
5,5236,Jolly Island,broiler_2,FALSE,FALSE
5,5237,Jolly Island,broiler_1,FALSE,FALSE
5,5238,Jolly Island,organic,FALSE,FALSE
5,5239,Jolly Island,organic,FALSE,FALSE
5,5240,Jolly Island,broiler_2,FALSE,FALSE
5,5241,Jolly Island,conventional,FALSE,FALSE
5,5242,Jolly Island,organic,FALSE,FALSE
5,5243,Jolly Island,broiler_2,FALSE,FALSE
5,5244,Jolly Island,broiler_1,TRUE,TRUE
5,5245,Jolly Island,organic,FALSE,FALSE
5,5246,Jolly Island,broiler_2,FALSE,FALSE
5,5247,Jolly Island,broiler_2,FALSE,FALSE
5,5248,Jolly Island,conventional,FALSE,FALSE
5,5249,Jolly Island,conventional,FALSE,FALSE
5,5250,Jolly Island,organic,FALSE,FALSE
5,5251,Jolly Island,conventional,FALSE,FALSE
5,5252,Jolly Island,broiler_2,FALSE,FALSE
5,5253,Jolly Island,broiler_2,FALSE,FALSE
5,5254,Jolly Island,broiler_1,FALSE,FALSE
5,5255,Jolly Island,conventional,FALSE,FALSE
5,5256,Jolly Island,conventional,FALSE,FALSE
5,5257,Jolly Island,broiler_2,FALSE,FALSE
5,5258,Jolly Island,organic,FALSE,FALSE
5,5259,Jolly Island,conventional,FALSE,FALSE
5,5260,Jolly Island,layer,FALSE,FALSE
5,5261,Jolly Island,broiler_2,FALSE,FALSE
5,5262,Jolly Island,conventional,FALSE,FALSE
5,5263,Jolly Island,broiler_2,FALSE,FALSE
5,5264,Jolly Island,conventional,FALSE,FALSE
5,5265,Jolly Island,conventional,FALSE,FALSE
5,5266,Jolly Island,broiler_2,FALSE,FALSE
5,5267,Jolly Island,organic,FALSE,FALSE
5,5268,Jolly Island,layer,FALSE,FALSE
5,5269,Jolly Island,conventional,FALSE,FALSE
5,5270,Jolly Island,conventional,FALSE,FALSE
5,5271,Jolly Island,conventional,FALSE,FALSE
5,5272,Jolly Island,layer,FALSE,FALSE
5,5273,Jolly Island,conventional,FALSE,FALSE
5,5274,Jolly Island,broiler_2,FALSE,FALSE
5,5275,Jolly Island,broiler_2,FALSE,FALSE
5,5276,Jolly Island,conventional,FALSE,FALSE
5,5277,Jolly Island,conventional,FALSE,FALSE
5,5278,Jolly Island,conventional,FALSE,FALSE
5,5279,Jolly Island,organic,TRUE,TRUE
5,5280,Jolly Island,broiler_2,FALSE,FALSE
5,5281,Jolly Island,conventional,FALSE,FALSE
5,5282,Jolly Island,organic,FALSE,FALSE
5,5283,Jolly Island,conventional,FALSE,FALSE
5,5284,Jolly Island,broiler_2,FALSE,FALSE
5,5285,Jolly Island,broiler_2,FALSE,FALSE
5,5286,Jolly Island,broiler_2,FALSE,FALSE
5,5287,Jolly Island,broiler_1,FALSE,FALSE
5,5288,Jolly Island,conventional,FALSE,FALSE
5,5289,Jolly Island,conventional,FALSE,FALSE
5,5290,Jolly Island,conventional,FALSE,FALSE
5,5291,Jolly Island,organic,FALSE,FALSE
5,5292,Jolly Island,broiler_2,FALSE,FALSE
5,5293,Jolly Island,broiler_2,FALSE,FALSE
5,5294,Jolly Island,broiler_2,FALSE,FALSE
5,5295,Jolly Island,broiler_1,FALSE,FALSE
5,5296,Jolly Island,conventional,FALSE,FALSE
5,5297,Jolly Island,conventional,TRUE,TRUE
5,5298,Jolly Island,broiler_2,FALSE,FALSE
5,5299,Jolly Island,broiler_1,FALSE,FALSE
5,5300,Jolly Island,conventional,FALSE,FALSE
5,5301,Jolly Island,conventional,FALSE,FALSE
5,5302,Jolly Island,conventional,FALSE,FALSE
5,5303,Jolly Island,broiler_2,FALSE,FALSE
5,5304,Jolly Island,broiler_2,FALSE,FALSE
5,5305,Jolly Island,conventional,FALSE,FALSE
5,5306,Jolly Island,conventional,FALSE,FALSE
5,5307,Jolly Island,conventional,FALSE,FALSE
5,5308,Jolly Island,conventional,FALSE,FALSE
5,5309,Jolly Island,conventional,FALSE,FALSE
5,5310,Jolly Island,broiler_2,FALSE,FALSE
5,5311,Jolly Island,broiler_2,FALSE,FALSE
5,5312,Jolly Island,conventional,FALSE,FALSE
5,5313,Jolly Island,conventional,FALSE,FALSE
5,5314,Jolly Island,conventional,FALSE,FALSE
5,5315,Jolly Island,broiler_2,TRUE,FALSE
5,5316,Jolly Island,organic,FALSE,FALSE
5,5317,Jolly Island,conventional,FALSE,FALSE
5,5318,Jolly Island,broiler_2,FALSE,FALSE
5,5319,Jolly Island,organic,FALSE,FALSE
5,5320,Jolly Island,conventional,FALSE,FALSE
5,5321,Jolly Island,conventional,FALSE,FALSE
5,5322,Jolly Island,conventional,FALSE,TRUE
5,5323,Jolly Island,conventional,FALSE,FALSE
5,5324,Jolly Island,conventional,FALSE,FALSE
5,5325,Jolly Island,broiler_2,FALSE,FALSE
5,5326,Jolly Island,conventional,FALSE,FALSE
5,5327,Jolly Island,conventional,FALSE,FALSE
5,5328,Jolly Island,conventional,FALSE,FALSE
5,5329,Jolly Island,organic,FALSE,FALSE
5,5330,Jolly Island,conventional,FALSE,FALSE
5,5331,Jolly Island,conventional,FALSE,FALSE
5,5332,Jolly Island,broiler_2,TRUE,TRUE
5,5333,Jolly Island,broiler_2,FALSE,FALSE
5,5334,Jolly Island,conventional,FALSE,FALSE
5,5335,Jolly Island,broiler_1,FALSE,FALSE
5,5336,Jolly Island,conventional,FALSE,FALSE
5,5337,Jolly Island,layer,FALSE,FALSE
5,5338,Jolly Island,conventional,FALSE,FALSE
5,5339,Jolly Island,organic,FALSE,FALSE
5,5340,Jolly Island,broiler_2,FALSE,TRUE
5,5341,Jolly Island,conventional,FALSE,FALSE
5,5342,Jolly Island,broiler_1,FALSE,FALSE
5,5343,Jolly Island,conventional,FALSE,FALSE
5,5344,Jolly Island,broiler_2,FALSE,FALSE
5,5345,Jolly Island,broiler_2,FALSE,FALSE
5,5346,Jolly Island,broiler_2,FALSE,FALSE
5,5347,Jolly Island,broiler_2,FALSE,FALSE
5,5348,Jolly Island,conventional,FALSE,FALSE
5,5349,Jolly Island,broiler_1,FALSE,TRUE
5,5350,Jolly Island,layer,FALSE,FALSE
5,5351,Jolly Island,conventional,FALSE,FALSE
5,5352,Jolly Island,broiler_2,FALSE,FALSE
5,5353,Jolly Island,broiler_1,FALSE,FALSE
5,5354,Jolly Island,broiler_1,FALSE,FALSE
5,5355,Jolly Island,conventional,FALSE,FALSE
5,5356,Jolly Island,organic,FALSE,FALSE
5,5357,Jolly Island,conventional,FALSE,FALSE
5,5358,Jolly Island,conventional,FALSE,FALSE
5,5359,Jolly Island,broiler_2,FALSE,FALSE
5,5360,Jolly Island,broiler_1,FALSE,FALSE
5,5361,Jolly Island,organic,FALSE,FALSE
5,5362,Jolly Island,broiler_1,TRUE,FALSE
5,5363,Jolly Island,organic,FALSE,FALSE
5,5364,Jolly Island,conventional,FALSE,FALSE
5,5365,Jolly Island,conventional,FALSE,FALSE
5,5366,Jolly Island,broiler_2,FALSE,FALSE
5,5367,Jolly Island,broiler_2,FALSE,FALSE
5,5368,Jolly Island,broiler_2,FALSE,FALSE
5,5369,Jolly Island,broiler_1,FALSE,FALSE
5,5370,Jolly Island,broiler_1,FALSE,FALSE
5,5371,Jolly Island,conventional,FALSE,FALSE
5,5372,Jolly Island,broiler_2,FALSE,FALSE
5,5373,Jolly Island,broiler_2,FALSE,FALSE
5,5374,Jolly Island,broiler_2,FALSE,FALSE
5,5375,Jolly Island,conventional,FALSE,FALSE
5,5376,Jolly Island,broiler_2,FALSE,FALSE
5,5377,Jolly Island,broiler_2,FALSE,FALSE
5,5378,Jolly Island,broiler_2,FALSE,FALSE
5,5379,Jolly Island,broiler_2,FALSE,FALSE
5,5380,Jolly Island,conventional,FALSE,FALSE
5,5381,Jolly Island,conventional,FALSE,FALSE
5,5382,Jolly Island,conventional,FALSE,FALSE
5,5383,Jolly Island,broiler_2,FALSE,FALSE
5,5384,Jolly Island,conventional,FALSE,FALSE
5,5385,Jolly Island,broiler_2,FALSE,FALSE
5,5386,Jolly Island,conventional,FALSE,FALSE
5,5387,Jolly Island,broiler_2,TRUE,TRUE
5,5388,Jolly Island,broiler_2,FALSE,FALSE
5,5389,Jolly Island,broiler_2,FALSE,FALSE
5,5390,Jolly Island,broiler_2,FALSE,FALSE
5,5391,Jolly Island,conventional,FALSE,FALSE
5,5392,Jolly Island,broiler_1,FALSE,FALSE
5,5393,Jolly Island,broiler_2,FALSE,FALSE
5,5394,Jolly Island,conventional,FALSE,FALSE
5,5395,Jolly Island,broiler_2,FALSE,FALSE
5,5396,Jolly Island,broiler_1,FALSE,FALSE
5,5397,Jolly Island,broiler_2,FALSE,FALSE
5,5398,Jolly Island,broiler_2,FALSE,FALSE
5,5399,Jolly Island,conventional,FALSE,FALSE
5,5400,Jolly Island,broiler_1,FALSE,FALSE
5,5401,Jolly Island,conventional,TRUE,TRUE
5,5402,Jolly Island,broiler_2,FALSE,FALSE
5,5403,Jolly Island,broiler_2,FALSE,FALSE
5,5404,Jolly Island,conventional,FALSE,FALSE
5,5405,Jolly Island,broiler_1,TRUE,TRUE
5,5406,Jolly Island,broiler_2,FALSE,FALSE
5,5407,Jolly Island,broiler_1,FALSE,FALSE
5,5408,Jolly Island,conventional,FALSE,FALSE
5,5409,Jolly Island,broiler_2,FALSE,FALSE
5,5410,Jolly Island,layer,FALSE,FALSE
5,5411,Jolly Island,conventional,FALSE,FALSE
5,5412,Jolly Island,broiler_1,FALSE,FALSE
5,5413,Jolly Island,conventional,FALSE,FALSE
5,5414,Jolly Island,layer,FALSE,FALSE
5,5415,Jolly Island,conventional,FALSE,FALSE
5,5416,Jolly Island,conventional,FALSE,FALSE
5,5417,Jolly Island,conventional,FALSE,FALSE
5,5418,Jolly Island,broiler_2,FALSE,FALSE
5,5419,Jolly Island,broiler_1,FALSE,FALSE
5,5420,Jolly Island,broiler_2,FALSE,FALSE
5,5421,Jolly Island,organic,FALSE,FALSE
5,5422,Jolly Island,conventional,FALSE,FALSE
5,5423,Jolly Island,broiler_2,FALSE,FALSE
5,5424,Jolly Island,broiler_2,FALSE,FALSE
5,5425,Jolly Island,conventional,FALSE,FALSE
5,5426,Jolly Island,broiler_2,FALSE,FALSE
5,5427,Jolly Island,conventional,FALSE,FALSE
5,5428,Jolly Island,conventional,FALSE,FALSE
5,5429,Jolly Island,conventional,FALSE,FALSE
5,5430,Jolly Island,conventional,FALSE,FALSE
5,5431,Jolly Island,broiler_2,FALSE,FALSE
5,5432,Jolly Island,broiler_2,FALSE,FALSE
5,5433,Jolly Island,broiler_2,TRUE,FALSE
5,5434,Jolly Island,broiler_2,FALSE,FALSE
5,5435,Jolly Island,conventional,FALSE,FALSE
5,5436,Jolly Island,broiler_1,FALSE,FALSE
5,5437,Jolly Island,organic,TRUE,TRUE
5,5438,Jolly Island,conventional,FALSE,FALSE
5,5439,Jolly Island,broiler_2,FALSE,FALSE
5,5440,Jolly Island,conventional,FALSE,FALSE
5,5441,Jolly Island,layer,FALSE,FALSE
5,5442,Jolly Island,broiler_2,FALSE,FALSE
5,5443,Jolly Island,broiler_2,FALSE,FALSE
5,5444,Jolly Island,conventional,FALSE,FALSE
5,5445,Jolly Island,broiler_1,FALSE,FALSE
5,5446,Jolly Island,layer,FALSE,FALSE
5,5447,Jolly Island,organic,TRUE,TRUE
5,5448,Jolly Island,conventional,FALSE,FALSE
5,5449,Jolly Island,broiler_2,FALSE,FALSE
5,5450,Jolly Island,conventional,FALSE,FALSE
5,5451,Jolly Island,broiler_2,FALSE,FALSE
5,5452,Jolly Island,conventional,FALSE,FALSE
5,5453,Jolly Island,broiler_2,FALSE,FALSE
5,5454,Jolly Island,broiler_2,FALSE,FALSE
5,5455,Jolly Island,broiler_2,FALSE,FALSE
5,5456,Jolly Island,conventional,FALSE,FALSE
5,5457,Jolly Island,conventional,FALSE,FALSE
5,5458,Jolly Island,conventional,TRUE,TRUE
5,5459,Jolly Island,broiler_1,FALSE,FALSE
5,5460,Jolly Island,conventional,FALSE,FALSE
5,5461,Jolly Island,conventional,FALSE,FALSE
5,5462,Jolly Island,conventional,FALSE,FALSE
5,5463,Jolly Island,conventional,FALSE,FALSE
5,5464,Jolly Island,conventional,FALSE,FALSE
5,5465,Jolly Island,organic,FALSE,FALSE
5,5466,Jolly Island,organic,FALSE,FALSE
5,5467,Jolly Island,organic,FALSE,FALSE
5,5468,Jolly Island,broiler_2,FALSE,FALSE
5,5469,Jolly Island,broiler_1,FALSE,FALSE
5,5470,Jolly Island,conventional,FALSE,FALSE
5,5471,Jolly Island,conventional,FALSE,FALSE
5,5472,Jolly Island,conventional,FALSE,FALSE
5,5473,Jolly Island,conventional,FALSE,FALSE
5,5474,Jolly Island,conventional,TRUE,FALSE
5,5475,Jolly Island,broiler_1,FALSE,FALSE
5,5476,Jolly Island,broiler_2,FALSE,FALSE
5,5477,Jolly Island,conventional,FALSE,FALSE
5,5478,Jolly Island,broiler_1,FALSE,FALSE
5,5479,Jolly Island,conventional,TRUE,TRUE
5,5480,Jolly Island,broiler_1,FALSE,FALSE
5,5481,Jolly Island,conventional,FALSE,FALSE
5,5482,Jolly Island,broiler_2,FALSE,FALSE
5,5483,Jolly Island,conventional,FALSE,FALSE
5,5484,Jolly Island,organic,TRUE,TRUE
5,5485,Jolly Island,conventional,FALSE,FALSE
5,5486,Jolly Island,layer,TRUE,FALSE
5,5487,Jolly Island,conventional,FALSE,FALSE
5,5488,Jolly Island,layer,TRUE,TRUE
5,5489,Jolly Island,organic,FALSE,FALSE
5,5490,Jolly Island,organic,FALSE,FALSE
5,5491,Jolly Island,broiler_2,FALSE,FALSE
5,5492,Jolly Island,broiler_1,FALSE,FALSE
5,5493,Jolly Island,broiler_1,FALSE,FALSE
5,5494,Jolly Island,conventional,FALSE,FALSE
5,5495,Jolly Island,broiler_2,FALSE,FALSE
5,5496,Jolly Island,broiler_1,FALSE,FALSE
5,5497,Jolly Island,conventional,FALSE,FALSE
5,5498,Jolly Island,conventional,FALSE,FALSE
5,5499,Jolly Island,conventional,FALSE,FALSE
5,5500,Jolly Island,broiler_1,FALSE,FALSE
5,5501,Jolly Island,conventional,FALSE,FALSE
5,5502,Jolly Island,conventional,FALSE,FALSE
5,5503,Jolly Island,conventional,FALSE,FALSE
5,5504,Jolly Island,broiler_1,FALSE,FALSE
5,5505,Jolly Island,conventional,FALSE,FALSE
5,5506,Jolly Island,conventional,FALSE,FALSE
5,5507,Jolly Island,conventional,FALSE,FALSE
5,5508,Jolly Island,broiler_1,FALSE,FALSE
5,5509,Jolly Island,broiler_2,FALSE,FALSE
5,5510,Jolly Island,broiler_2,TRUE,TRUE
5,5511,Jolly Island,broiler_2,FALSE,FALSE
5,5512,Jolly Island,broiler_2,FALSE,FALSE
5,5513,Jolly Island,broiler_2,FALSE,FALSE
5,5514,Jolly Island,conventional,FALSE,FALSE
5,5515,Jolly Island,organic,FALSE,FALSE
5,5516,Jolly Island,broiler_1,FALSE,FALSE
5,5517,Jolly Island,broiler_2,FALSE,FALSE
5,5518,Jolly Island,conventional,FALSE,FALSE
5,5519,Jolly Island,broiler_1,FALSE,FALSE
5,5520,Jolly Island,organic,TRUE,TRUE
5,5521,Jolly Island,organic,FALSE,FALSE
5,5522,Jolly Island,conventional,TRUE,TRUE
5,5523,Jolly Island,conventional,FALSE,FALSE
5,5524,Jolly Island,broiler_1,FALSE,FALSE
5,5525,Jolly Island,conventional,FALSE,FALSE
5,5526,Jolly Island,layer,FALSE,FALSE
5,5527,Jolly Island,broiler_2,FALSE,FALSE
5,5528,Jolly Island,conventional,FALSE,FALSE
5,5529,Jolly Island,conventional,FALSE,FALSE
5,5530,Jolly Island,broiler_2,TRUE,TRUE
5,5531,Jolly Island,broiler_2,FALSE,FALSE
5,5532,Jolly Island,broiler_1,FALSE,FALSE
5,5533,Jolly Island,broiler_2,FALSE,FALSE
5,5534,Jolly Island,conventional,FALSE,FALSE
5,5535,Jolly Island,layer,FALSE,FALSE
5,5536,Jolly Island,broiler_2,FALSE,FALSE
5,5537,Jolly Island,conventional,FALSE,FALSE
5,5538,Jolly Island,conventional,FALSE,FALSE
5,5539,Jolly Island,broiler_1,FALSE,FALSE
5,5540,Jolly Island,broiler_2,FALSE,FALSE
5,5541,Jolly Island,organic,FALSE,FALSE
5,5542,Jolly Island,broiler_1,FALSE,FALSE
5,5543,Jolly Island,broiler_2,FALSE,FALSE
5,5544,Jolly Island,broiler_2,FALSE,FALSE
5,5545,Jolly Island,broiler_2,FALSE,FALSE
5,5546,Jolly Island,organic,FALSE,FALSE
5,5547,Jolly Island,layer,FALSE,TRUE
