farm_id,production,species,county,H_i,x,y
4519,conventional,duck,Lycoming,0,390831.867467691,4604506.60689253
452,broiler_2,chicken,Fulton,1,416864.258543882,4644265.02707565
4520,conventional,duck,Berks,0,471145.296584429,4518599.93420105
4521,organic,duck,Lancaster,0,436529.670766996,4697093.22109575
4522,conventional,duck,Mercer,0,383391.502992022,4585615.17765331
4523,conventional,duck,Lancaster,0,443167.782378144,4729081.33086386
4524,conventional,duck,Susquehanna,0,462870.555176543,4627594.17916615
4525,organic,duck,Mercer,1,358723.49605062,4571955.30820416
4526,organic,duck,Mercer,0,343498.286882721,4578344.68558163
4527,broiler_1,chicken,Schuylkill,0,340096.547173822,4540549.29620407
4528,conventional,duck,Schuylkill,0,355197.992819754,4561434.75492553
4529,conventional,duck,Susquehanna,0,440243.125569113,4599353.80017853
453,broiler_1,chicken,Fulton,0,424367.773368958,4674195.99167687
4530,broiler_2,chicken,Susquehanna,0,434299.829349063,4611308.18973118
4531,broiler_2,chicken,Berks,0,448998.18510577,4561870.22143348
4532,broiler_2,chicken,Schuylkill,0,306649.085868157,4554219.19117152
4533,broiler_2,chicken,Venango,1,306707.195013292,4608866.91254184
4534,broiler_2,chicken,Indiana,0,468287.932624414,4699944.99010652
4535,organic,duck,Mercer,0,361849.961581986,4610455.19880885
4536,organic,duck,Allegheny,0,493355.627344443,4683404.32100225
4537,broiler_2,chicken,Susquehanna,0,452448.67961537,4618951.30788095
4538,broiler_2,chicken,Cumberland,0,365320.96973199,4527006.55970962
4539,organic,duck,Lancaster,0,396201.987836906,4708068.66287479
454,broiler_1,chicken,Fulton,0,426881.241421481,4653903.60177599
4540,broiler_2,chicken,Schuylkill,0,349344.123489325,4570631.16760956
4541,conventional,duck,Luzerne,0,478497.164439981,4467553.89020285
4542,conventional,duck,Luzerne,0,452911.48085268,4472862.2035347
4543,conventional,duck,Lancaster,0,440194.522763307,4719218.14609838
4544,conventional,duck,Cumberland,0,363225.165801413,4564785.96388986
4545,conventional,duck,Lancaster,0,412256.891606415,4718159.56145104
4546,broiler_2,chicken,Luzerne,0,479664.598988654,4473411.95084449
4547,broiler_1,chicken,Lancaster,0,423265.96918091,4696536.58845996
4548,organic,duck,Indiana,0,469403.99685881,4689373.05864561
4549,organic,duck,Lycoming,0,405540.127709788,4573829.22258397
455,conventional,duck,Fulton,0,408735.490669089,4644025.56009235
4550,conventional,duck,Blair,0,382397.836435733,4636043.91012648
4551,conventional,duck,Schuylkill,0,335604.587008145,4549969.87887569
4552,broiler_2,chicken,Susquehanna,0,456295.053645718,4614119.84752523
4553,conventional,duck,Luzerne,0,460436.053803154,4485989.41368104
4554,conventional,duck,Lycoming,0,409691.119875124,4606173.29771909
4555,broiler_2,chicken,Cumberland,0,366780.21221938,4562169.00067205
4556,broiler_2,chicken,Mifflin,1,396995.573259013,4492557.7195701
4557,conventional,duck,Indiana,0,469390.651315523,4701146.25813018
4558,broiler_2,chicken,Indiana,0,506559.277831335,4711196.91558684
4559,broiler_2,chicken,Allegheny,1,493745.16865227,4672637.57242586
456,conventional,duck,Allegheny,0,443710.674533312,4652749.90739463
4560,broiler_1,chicken,Susquehanna,1,462878.732275428,4630234.53813248
4561,broiler_1,chicken,Schuylkill,0,303708.727181076,4575981.39509159
4562,organic,duck,Indiana,1,457550.448510785,4718858.88362266
4563,broiler_2,chicken,Venango,0,325768.454579977,4614210.57772781
4564,conventional,duck,Venango,0,328184.415477101,4589515.52845886
4565,broiler_2,chicken,Susquehanna,0,454695.570398822,4605866.32598788
4566,broiler_1,chicken,Berks,1,466839.25602261,4576487.02922502
4567,broiler_1,chicken,Venango,1,304832.290370938,4589455.36540479
4568,organic,duck,Blair,0,371242.613370195,4639708.48094697
4569,broiler_2,chicken,Luzerne,1,480998.508589939,4484975.91565403
457,conventional,duck,Fulton,0,413927.757013488,4650249.98245774
4570,organic,duck,Allegheny,1,470762.733338934,4646874.57143237
4571,conventional,duck,Schuylkill,0,362305.373186132,4553752.50263401
4572,conventional,duck,Susquehanna,0,430894.92456715,4578574.27343223
4573,conventional,duck,Susquehanna,0,454140.675916539,4590763.97557713
4574,conventional,duck,Lancaster,0,457614.396637285,4704868.7516125
4575,broiler_1,chicken,Cumberland,0,386706.86510355,4577703.3380047
4576,broiler_1,chicken,Indiana,0,470342.171105896,4727316.94357142
4577,organic,duck,Venango,0,314267.713870854,4599311.09778218
4578,conventional,duck,Lancaster,1,389156.726052941,4706822.91072007
4579,broiler_2,chicken,Lycoming,0,401316.53875448,4599340.52912761
458,broiler_1,chicken,Fulton,0,417060.991609237,4641716.29315639
4580,broiler_2,chicken,Venango,0,309429.978521185,4588332.13681613
4581,broiler_2,chicken,Lycoming,0,409854.627188842,4614045.61581861
4582,conventional,duck,Susquehanna,0,442668.143691556,4571603.40703859
4583,broiler_2,chicken,Luzerne,0,472470.816056399,4509013.37719125
4584,broiler_1,chicken,Lancaster,1,405596.355586522,4700635.21571011
4585,broiler_1,chicken,Allegheny,0,485669.519529743,4678914.39447571
4586,broiler_2,chicken,Lancaster,0,439783.933653233,4705309.887405
4587,broiler_2,chicken,Lycoming,0,401433.009885397,4584122.02535228
4588,conventional,duck,Schuylkill,0,347658.007182072,4537634.21049424
4589,broiler_2,chicken,Indiana,1,469463.588673497,4699278.32363014
459,organic,duck,Fulton,0,420356.558229732,4640338.34942425
4590,conventional,duck,Blair,0,386678.163385042,4624964.96321243
4591,broiler_2,chicken,Lycoming,0,404049.862675013,4582264.94575053
4592,broiler_2,chicken,Indiana,0,453625.06464164,4722043.39536361
4593,conventional,duck,Berks,0,466439.958584147,4540687.22132909
4594,broiler_1,chicken,Mercer,1,343531.71679404,4597628.11107987
4595,broiler_1,chicken,Susquehanna,0,453162.368538977,4574753.953941
4596,conventional,duck,Luzerne,1,497508.206944737,4472929.55002597
4597,conventional,duck,Susquehanna,0,459163.513414796,4586482.98694959
4598,broiler_2,chicken,Venango,0,324527.60290092,4591707.5289027
4599,conventional,duck,Susquehanna,0,446209.348019543,4568985.88105773
46,layer,chicken,Fulton,1,427410.40664168,4645624.77271894
460,broiler_2,chicken,Fulton,1,412018.563784349,4669062.94370543
4600,conventional,duck,Susquehanna,0,475295.258425383,4621967.33722148
4601,broiler_1,chicken,Susquehanna,0,452063.100373345,4583424.13522902
4602,conventional,duck,Lancaster,0,444043.602126429,4695827.18581757
4603,layer,chicken,Berks,0,458695.24924418,4545205.0389901
4604,conventional,duck,Mercer,0,348392.785164456,4591940.03398205
4605,broiler_2,chicken,Schuylkill,0,347311.959484469,4534739.30546742
4606,broiler_2,chicken,Lycoming,1,396013.846472732,4594803.55959692
4607,conventional,duck,Blair,0,364162.795305705,4639412.08977592
4608,conventional,duck,Allegheny,0,466697.303312757,4662158.89383473
4609,conventional,duck,Venango,0,311069.401290533,4595577.1682865
461,conventional,duck,Fulton,0,408805.608030785,4667414.74758783
4610,broiler_2,chicken,Cumberland,1,368957.906075914,4548514.65104589
4611,conventional,duck,Venango,0,322053.129248806,4618966.13458786
4612,conventional,duck,Luzerne,0,443801.407324333,4489509.56875174
4613,broiler_2,chicken,Indiana,0,468007.968309974,4689546.27633339
4614,broiler_2,chicken,Venango,1,299977.349501038,4599621.39740289
4615,broiler_2,chicken,Luzerne,0,479405.441742756,4491904.09910037
4616,conventional,duck,Indiana,0,464292.1979039,4716160.04970638
4617,organic,duck,Luzerne,0,470712.333118804,4510632.36173907
4618,conventional,duck,Luzerne,0,451555.95460777,4473882.11265849
4619,conventional,duck,Blair,0,394042.022149423,4611068.55587282
462,broiler_2,chicken,Allegheny,0,446423.378060537,4657467.42080012
4620,broiler_2,chicken,Mercer,0,368655.488727435,4594662.00239307
4621,conventional,duck,Lycoming,0,425140.803498555,4588778.6563565
4622,broiler_1,chicken,Fulton,0,410460.160306129,4620376.10705259
4623,broiler_2,chicken,Luzerne,0,454994.951031131,4480144.99302639
4624,broiler_2,chicken,Blair,0,388749.740961074,4654908.78867339
4625,broiler_2,chicken,Venango,0,321567.234404714,4595705.03875131
4626,broiler_2,chicken,Luzerne,0,470208.267129418,4506200.57196844
4627,organic,duck,Susquehanna,0,449802.588645788,4612313.11950457
4628,broiler_1,chicken,Mercer,0,351100.031926907,4594683.37330657
4629,organic,duck,Lycoming,1,407840.994798291,4611203.86151036
463,broiler_2,chicken,Fulton,0,414455.27441657,4658993.37325404
4630,broiler_1,chicken,Luzerne,0,434283.229002851,4481370.67943184
4631,conventional,duck,Luzerne,0,482747.456735099,4478160.21743983
4632,conventional,duck,Venango,0,336518.659592877,4609618.00831797
4633,broiler_1,chicken,Venango,0,333104.553042776,4601348.48498973
4634,broiler_1,chicken,Lycoming,0,415978.660751018,4590104.15223379
4635,broiler_2,chicken,Venango,1,329611.44056046,4622380.60692055
4636,conventional,duck,Cumberland,0,385755.113558396,4533766.78828017
4637,broiler_1,chicken,Cumberland,1,383626.923897547,4516207.81850513
4638,broiler_2,chicken,Venango,1,329462.607144861,4579230.34717436
4639,broiler_1,chicken,Mercer,0,346806.590443659,4603093.486828
464,broiler_2,chicken,Fulton,0,436200.599911073,4669347.88243598
4640,layer,chicken,Lancaster,0,423005.044003419,4701031.93464452
4641,organic,duck,Mercer,0,355195.234165788,4617762.2923683
4642,broiler_1,chicken,Susquehanna,0,441179.482036398,4591483.96680663
4643,broiler_2,chicken,Luzerne,0,478548.871507721,4493960.12584753
4644,conventional,duck,Mifflin,0,425406.915118267,4489906.6336596
4645,conventional,duck,Allegheny,0,465812.76996517,4655304.4456642
4646,organic,duck,Fulton,0,422949.35232185,4619427.09510672
4647,organic,duck,Allegheny,0,474216.594902137,4669456.88446712
4648,organic,duck,Cumberland,0,397071.545884508,4570849.95445018
4649,conventional,duck,Venango,0,298437.508523269,4600943.5896085
465,broiler_1,chicken,Fulton,0,415537.850886535,4646534.07972723
4650,organic,duck,Schuylkill,1,343738.159048519,4572227.51762337
4651,conventional,duck,Venango,0,337642.723490091,4620961.72355496
4652,conventional,duck,Lycoming,1,398943.482142285,4604520.98322457
4653,conventional,duck,Mercer,1,359256.290682799,4588583.44640568
4654,broiler_2,chicken,Cumberland,1,388071.815439793,4543007.69349466
4655,conventional,duck,Luzerne,0,480692.624594055,4499403.14969337
4656,conventional,duck,Cumberland,0,361806.625871155,4543132.09904605
4657,conventional,duck,Mercer,0,359234.513629384,4592441.78282328
4658,broiler_2,chicken,Indiana,0,476441.68122975,4729717.92522348
4659,broiler_1,chicken,Lycoming,0,427951.915343938,4579963.61332897
466,broiler_1,chicken,Fulton,0,426689.147582464,4659373.66008899
4660,conventional,duck,Lycoming,0,422229.392569202,4588687.45442798
4661,conventional,duck,Berks,0,474994.234893629,4522614.21661249
4662,broiler_2,chicken,Mercer,0,364176.190943483,4594068.08535885
4663,conventional,duck,Mercer,0,343015.712034952,4578283.72296033
4664,conventional,duck,Luzerne,1,474872.278973017,4489913.94502459
4665,broiler_1,chicken,Indiana,0,455748.351195437,4734849.04491958
4666,conventional,duck,Cumberland,0,386832.833278622,4526124.11772291
4667,broiler_1,chicken,Mercer,0,350758.573120512,4619954.23605066
4668,organic,duck,Schuylkill,0,329448.129009017,4550063.02765329
4669,broiler_1,chicken,Lancaster,0,407186.89392054,4700566.67484285
467,conventional,duck,Allegheny,0,436715.785026122,4645878.86415009
4670,broiler_1,chicken,Cumberland,0,382235.503212039,4516710.50972505
4671,conventional,duck,Lancaster,0,426293.283025262,4714662.63598103
4672,conventional,duck,Schuylkill,0,338879.422261603,4568216.58261149
4673,broiler_2,chicken,Susquehanna,0,452702.351466216,4622063.56411312
4674,broiler_2,chicken,Venango,0,307880.354473117,4613617.89616774
4675,broiler_2,chicken,Lycoming,0,396832.544863947,4590622.44409374
4676,broiler_1,chicken,Cumberland,1,380992.544171024,4557119.62817419
4677,broiler_2,chicken,Lancaster,0,393822.920352037,4706992.20320482
4678,broiler_1,chicken,Luzerne,1,479287.846679939,4503157.48584351
4679,broiler_1,chicken,Venango,1,303729.31134075,4608846.12398759
468,broiler_2,chicken,Fulton,0,412515.335429788,4664419.69839865
4680,broiler_2,chicken,Cumberland,0,368775.038456238,4555773.36943848
4681,conventional,duck,Mercer,0,360758.775987458,4569098.83261967
4682,conventional,duck,Cumberland,0,363514.986552834,4564005.47441141
4683,organic,duck,Luzerne,0,478775.355076147,4513598.69230765
4684,broiler_1,chicken,Schuylkill,0,308767.055043618,4569217.95865638
4685,broiler_2,chicken,Mercer,0,359406.841879208,4591598.28877124
4686,broiler_2,chicken,Susquehanna,0,423171.675553319,4598912.40021635
4687,organic,duck,Lancaster,0,413309.152072676,4725223.1888367
4688,organic,duck,Luzerne,0,433776.775065101,4487017.55423216
4689,broiler_2,chicken,Indiana,1,495153.692325502,4707848.77845849
469,broiler_2,chicken,Fulton,0,428399.292217457,4664001.37810956
4690,conventional,duck,Susquehanna,1,456179.500087418,4623112.83742417
4691,conventional,duck,Blair,0,383503.887429222,4616694.12353384
4692,broiler_1,chicken,Venango,0,318859.089001556,4600430.89093699
4693,organic,duck,Cumberland,0,365709.944831099,4554938.36016918
4694,broiler_2,chicken,Luzerne,0,476734.966778414,4498744.5957607
4695,broiler_2,chicken,Schuylkill,0,344297.665302848,4567211.62775234
4696,conventional,duck,Indiana,0,483362.814040512,4727335.51081203
4697,broiler_2,chicken,Mifflin,0,384409.790164712,4505036.74654591
4698,conventional,duck,Luzerne,0,468498.191791578,4480658.52307216
4699,broiler_2,chicken,Lycoming,1,420914.725744768,4604261.43195309
47,broiler_2,chicken,Fulton,0,420442.367126237,4645442.51435124
470,conventional,duck,Fulton,1,431221.987598534,4642833.29303902
4700,conventional,duck,Lycoming,0,399061.041418772,4594638.62728775
4701,conventional,duck,Mercer,0,342531.427431268,4575193.53539603
4702,layer,chicken,Lancaster,0,442955.873218384,4704560.94272551
4703,conventional,duck,Schuylkill,0,314651.762323878,4561864.42400897
4704,broiler_1,chicken,Indiana,1,451074.934140069,4720836.01621314
4705,organic,duck,Luzerne,1,456719.863424849,4479181.36795634
4706,conventional,duck,Lycoming,0,421022.303533106,4590539.68921173
4707,organic,duck,Venango,0,305737.395855728,4583897.25343096
4708,broiler_2,chicken,Luzerne,0,484728.715863519,4467574.04782241
4709,conventional,duck,Venango,0,319418.411763087,4610063.55896564
471,conventional,duck,Allegheny,1,444733.560570924,4666460.35921722
4710,broiler_2,chicken,Schuylkill,0,307604.309322297,4573233.84946769
4711,conventional,duck,Indiana,0,500685.746677183,4708332.73992815
4712,conventional,duck,Berks,0,473341.200657104,4530948.81844832
4713,organic,duck,Cumberland,0,360491.746178642,4543570.83376176
4714,conventional,duck,Cumberland,0,365417.515883401,4531744.78383412
4715,broiler_2,chicken,Indiana,0,483357.360083108,4697720.51369735
4716,conventional,duck,Luzerne,0,488122.943790149,4512937.58724783
4717,broiler_1,chicken,Mercer,0,367323.406403072,4582329.40004252
4718,broiler_2,chicken,Indiana,0,460860.296317533,4717523.59629255
4719,broiler_1,chicken,Mercer,0,356213.995035508,4576098.24862003
472,broiler_2,chicken,Allegheny,0,441266.126679973,4661803.71484025
4720,conventional,duck,Blair,1,366825.260723833,4622556.42577984
4721,conventional,duck,Cumberland,1,376482.537505701,4535198.32248919
4722,conventional,duck,Indiana,0,482368.474946854,4723575.35953375
4723,organic,duck,Susquehanna,0,432759.437307568,4613041.86308673
4724,conventional,duck,Indiana,1,455533.191799368,4730457.53256135
4725,broiler_2,chicken,Venango,0,316035.501822878,4582334.45458732
4726,layer,chicken,Schuylkill,0,361247.385705878,4563553.8327992
4727,conventional,duck,Blair,0,386170.558497513,4667297.15056547
4728,conventional,duck,Mercer,0,361792.353952958,4604828.89487625
4729,conventional,duck,Indiana,0,478039.761929169,4694334.21950538
473,organic,duck,Fulton,0,432291.619163382,4639846.01441707
4730,conventional,duck,Schuylkill,0,323499.948819224,4558105.01949613
4731,conventional,duck,Allegheny,0,466156.44618634,4651551.55602181
4732,conventional,duck,Blair,0,383991.594680702,4624813.53616484
4733,broiler_2,chicken,Lancaster,0,429188.243400139,4720894.39283262
4734,conventional,duck,Cumberland,1,372471.183538673,4545653.78021443
4735,broiler_2,chicken,Mifflin,0,417768.770586132,4488580.53697024
4736,conventional,duck,Lycoming,0,372354.020638933,4603795.37539544
4737,broiler_2,chicken,Cumberland,0,384561.182641116,4553007.30026967
4738,conventional,duck,Luzerne,0,452882.214230832,4470253.27485507
4739,broiler_2,chicken,Schuylkill,0,356820.813759625,4549463.06926794
474,conventional,duck,Fulton,1,408384.476014142,4659915.72883784
4740,broiler_2,chicken,Susquehanna,0,452584.673845247,4572273.1012336
4741,broiler_2,chicken,Venango,1,333999.525033817,4608850.02239883
4742,broiler_2,chicken,Indiana,1,461958.192428119,4695157.59616989
4743,conventional,duck,Blair,0,360001.750291795,4627251.06441649
4744,broiler_1,chicken,Cumberland,1,389257.939062391,4556916.9007139
4745,broiler_1,chicken,Mercer,0,363706.432247942,4619322.51544072
4746,organic,duck,Indiana,1,474361.537274214,4682197.79492625
4747,broiler_1,chicken,Lancaster,0,428414.075032117,4721365.92237139
4748,broiler_2,chicken,Schuylkill,0,318681.163769765,4569548.75256281
4749,conventional,duck,Luzerne,0,502119.410255145,4462747.1358373
475,conventional,duck,Fulton,0,425193.278375741,4663274.92857212
4750,conventional,duck,Blair,0,374767.815459971,4635677.82788391
4751,conventional,duck,Susquehanna,0,421269.930428905,4605433.51422691
4752,broiler_2,chicken,Luzerne,0,474389.536730666,4506479.52624437
4753,broiler_1,chicken,Luzerne,0,487974.462112643,4509615.90568787
4754,conventional,duck,Mifflin,0,395688.348879569,4493898.73899888
4755,conventional,duck,Luzerne,0,505431.010316518,4466602.84211387
4756,organic,duck,Venango,0,311305.132677865,4590450.13182757
4757,organic,duck,Venango,0,336439.526526301,4615987.9413286
4758,broiler_1,chicken,Indiana,0,472417.842678824,4701587.55729354
4759,broiler_2,chicken,Indiana,0,489318.324905237,4720074.56286971
476,conventional,duck,Allegheny,0,437616.111378103,4660745.73580086
4760,conventional,duck,Mifflin,0,387237.643452017,4498814.31606397
4761,broiler_2,chicken,Cumberland,0,384817.793700585,4567612.22174114
4762,conventional,duck,Indiana,1,449163.871233066,4713665.24310479
4763,broiler_1,chicken,Cumberland,1,396537.593863607,4562327.53932912
4764,conventional,duck,Allegheny,1,476517.373788639,4670712.08019211
4765,broiler_1,chicken,Luzerne,0,463328.200059611,4486656.19688094
4766,broiler_2,chicken,Schuylkill,0,337077.697258134,4536803.72113497
4767,broiler_1,chicken,Mercer,0,370323.311516398,4610255.621664
4768,conventional,duck,Berks,0,480655.035565995,4543572.56834721
4769,conventional,duck,Mercer,0,380646.936848392,4589358.06428028
477,organic,duck,Fulton,0,424236.466681444,4662932.09306706
4770,conventional,duck,Mercer,1,371232.934818044,4588923.64679546
4771,conventional,duck,Berks,0,478566.854462632,4527401.52284146
4772,organic,duck,Berks,0,459111.839879559,4549855.21836904
4773,broiler_1,chicken,Lycoming,0,414094.075405833,4586476.45954403
4774,conventional,duck,Indiana,0,480666.468016576,4687696.57552306
4775,conventional,duck,Mercer,0,350162.957249422,4602664.86704652
4776,layer,chicken,Blair,1,372596.829713792,4636998.32397352
4777,conventional,duck,Schuylkill,0,321436.501022644,4553134.88139071
4778,conventional,duck,Luzerne,0,464360.883689544,4463747.6261823
4779,conventional,duck,Schuylkill,1,344616.315014708,4534090.99583844
478,conventional,duck,Allegheny,1,437577.373722127,4662992.88465293
4780,broiler_2,chicken,Blair,0,368219.246038528,4641018.37993709
4781,organic,duck,Luzerne,1,502239.409366609,4476631.12653664
4782,conventional,duck,Venango,0,328963.680249446,4592324.19999649
4783,conventional,duck,Blair,0,386636.457784177,4633428.69874117
4784,broiler_1,chicken,Berks,0,472458.82652583,4572518.72883249
4785,broiler_1,chicken,Indiana,1,473094.155491496,4702588.90215993
4786,broiler_2,chicken,Schuylkill,0,350872.746593921,4556603.91782684
4787,conventional,duck,Lancaster,0,431391.972886864,4704932.68639752
4788,broiler_2,chicken,Indiana,0,487276.616349789,4721077.46159932
4789,conventional,duck,Susquehanna,0,435514.943846705,4580845.57689897
479,conventional,duck,Allegheny,0,440706.501880136,4648131.11537858
4790,broiler_2,chicken,Blair,1,393137.326739274,4674177.92242675
4791,organic,duck,Indiana,0,486467.445007693,4693758.89920011
4792,conventional,duck,Allegheny,1,478487.443189017,4655745.56809467
4793,conventional,duck,Luzerne,0,439228.103283895,4491019.79120885
4794,conventional,duck,Luzerne,1,484805.229458796,4478338.25873645
4795,conventional,duck,Luzerne,0,492057.947926272,4481494.91354577
4796,broiler_2,chicken,Cumberland,0,386601.266149413,4575570.47396351
4797,broiler_2,chicken,Luzerne,0,456398.470517834,4490666.02741277
4798,broiler_2,chicken,Mercer,0,353335.448944929,4624807.8987548
4799,broiler_2,chicken,Schuylkill,0,358126.620289169,4566580.90455758
48,organic,duck,Allegheny,0,445524.767628611,4676170.67888048
480,conventional,duck,Fulton,0,428723.24042072,4647063.12036965
4800,conventional,duck,Venango,0,333131.503580528,4617576.72390603
4801,broiler_2,chicken,Luzerne,0,448350.100389154,4489235.15784449
4802,conventional,duck,Venango,1,315998.495445046,4597948.20868151
4803,broiler_2,chicken,Venango,1,315507.698516192,4576938.52155853
4804,conventional,duck,Blair,1,395916.940789543,4633130.86865735
4805,layer,chicken,Luzerne,0,492568.452959573,4477177.47704657
4806,conventional,duck,Susquehanna,0,449427.668036135,4600411.18439048
4807,organic,duck,Berks,0,447275.377417642,4569338.10136968
4808,broiler_2,chicken,Luzerne,0,456143.968916349,4470436.98601399
4809,broiler_2,chicken,Berks,0,462430.027513745,4534832.31871244
481,conventional,duck,Allegheny,1,441046.886322028,4661438.44238976
4810,organic,duck,Susquehanna,1,445876.42461973,4610820.99745007
4811,broiler_2,chicken,Lycoming,1,392226.740476497,4589834.41889017
4812,organic,duck,Lycoming,0,407354.498991504,4614776.66857952
4813,conventional,duck,Mercer,1,359407.438639583,4624210.47678302
4814,conventional,duck,Lancaster,0,440416.587764582,4719434.48341836
4815,conventional,duck,Luzerne,1,466241.110440274,4505227.67166142
4816,broiler_2,chicken,Venango,0,313712.913199481,4576263.98277847
4817,broiler_2,chicken,Allegheny,0,486958.314153173,4674955.65394858
4818,organic,duck,Lancaster,0,415535.792127938,4703716.03336722
4819,conventional,duck,Blair,1,360937.052694385,4627074.85084764
482,conventional,duck,Fulton,1,433419.680547259,4656288.57572749
4820,broiler_2,chicken,Berks,0,465993.03027103,4573275.56928597
4821,organic,duck,Indiana,1,476084.605244134,4730678.62334626
4822,organic,duck,Luzerne,0,479458.499187354,4517051.711621
4823,conventional,duck,Lycoming,0,396969.968449908,4579323.3123393
4824,conventional,duck,Schuylkill,0,325706.822251753,4579549.27327569
4825,conventional,duck,Blair,1,397651.646476167,4616827.06777988
4826,broiler_2,chicken,Blair,0,398957.377013946,4615809.35196502
4827,conventional,duck,Venango,1,328859.873971604,4600430.12690753
4828,broiler_2,chicken,Schuylkill,0,328823.835741797,4573607.22118111
4829,broiler_2,chicken,Lycoming,0,379252.919319971,4599621.22573839
483,conventional,duck,Fulton,1,422862.566429976,4645431.08783979
4830,broiler_2,chicken,Luzerne,0,479589.25677282,4519506.64576263
4831,broiler_2,chicken,Indiana,0,461431.263827266,4697822.25425144
4832,organic,duck,Mercer,1,374580.702832387,4609766.62951512
4833,broiler_1,chicken,Luzerne,0,477507.605188021,4513609.23711288
4834,broiler_2,chicken,Blair,0,380171.647530756,4623758.65179605
4835,conventional,duck,Mercer,0,345275.813842212,4592182.67398037
4836,conventional,duck,Lycoming,0,403867.780061325,4595538.53929441
4837,broiler_2,chicken,Lancaster,0,444464.124924951,4729782.48069322
4838,broiler_2,chicken,Venango,0,341777.139246207,4620403.47785255
4839,organic,duck,Lancaster,1,415510.351064185,4714616.46516974
484,broiler_2,chicken,Fulton,1,415140.923386006,4641034.17662948
4840,conventional,duck,Luzerne,1,479172.733359466,4505092.81055318
4841,conventional,duck,Allegheny,0,476482.375685432,4666431.52869886
4842,conventional,duck,Lancaster,0,404844.390299051,4698078.52998115
4843,layer,chicken,Blair,0,380966.99296785,4639181.5860873
4844,conventional,duck,Lycoming,1,388885.414087034,4598455.649188
4845,conventional,duck,Allegheny,0,483967.642588661,4653675.77647855
4846,broiler_1,chicken,Mercer,0,345474.044485089,4596779.62071188
4847,broiler_2,chicken,Cumberland,0,390203.152530949,4529980.75713806
4848,broiler_2,chicken,Lancaster,0,444938.323564966,4702617.92248009
4849,conventional,duck,Allegheny,0,486014.834305248,4662209.30266577
485,broiler_2,chicken,Fulton,1,425867.167114574,4640973.89467295
4850,conventional,duck,Cumberland,0,369473.849641515,4561736.89189227
4851,conventional,duck,Berks,0,477100.894508314,4522980.20455322
4852,conventional,duck,Schuylkill,1,325974.327293698,4536648.30947741
4853,broiler_2,chicken,Allegheny,1,495290.911617134,4682936.06975483
4854,broiler_2,chicken,Luzerne,0,447115.242192363,4467792.25192748
4855,broiler_2,chicken,Indiana,0,482948.045144278,4712849.08642835
4856,broiler_2,chicken,Schuylkill,0,343550.570770194,4538901.0224149
4857,broiler_1,chicken,Berks,1,474650.330743856,4533576.41842847
4858,conventional,duck,Lancaster,0,399885.430097238,4694495.36086203
4859,broiler_2,chicken,Schuylkill,0,359305.04925686,4542559.60872612
486,broiler_1,chicken,Fulton,0,434801.629036123,4666911.05897954
4860,broiler_1,chicken,Indiana,0,483101.046312202,4712515.71233384
4861,organic,duck,Mercer,0,376605.304987988,4579022.19214382
4862,organic,duck,Lycoming,0,402430.69227402,4590212.1750475
4863,broiler_1,chicken,Venango,0,325652.061281974,4601796.58222822
4864,broiler_2,chicken,Lycoming,1,410870.498229627,4582582.29427177
4865,organic,duck,Fulton,0,423426.541721504,4619501.54158135
4866,conventional,duck,Berks,0,476115.761676062,4539804.94789685
4867,organic,duck,Luzerne,0,464977.900158076,4503007.75367103
4868,broiler_1,chicken,Lancaster,0,401408.405734249,4699681.89165126
4869,conventional,duck,Lycoming,0,380424.050292402,4609394.92674715
487,layer,chicken,Allegheny,0,452996.1347759,4667598.57108486
4870,broiler_1,chicken,Schuylkill,1,359637.722660459,4556192.53200851
4871,broiler_1,chicken,Mercer,1,350782.758172719,4598281.52792525
4872,conventional,duck,Cumberland,0,379274.760553085,4536982.52257494
4873,broiler_2,chicken,Mercer,0,376171.818037024,4588978.48146935
4874,broiler_1,chicken,Mifflin,1,395386.182466917,4495876.84877092
4875,conventional,duck,Schuylkill,1,338275.027947197,4553183.87035486
4876,conventional,duck,Schuylkill,0,323266.081649011,4564072.52422017
4877,broiler_2,chicken,Venango,1,318763.539478304,4580841.64137558
4878,broiler_2,chicken,Luzerne,0,485088.375152145,4474380.15890895
4879,conventional,duck,Susquehanna,0,440879.570570949,4599784.97636483
488,broiler_1,chicken,Fulton,0,434764.467866037,4661873.81315336
4880,broiler_2,chicken,Mercer,0,366968.765253953,4576044.21129294
4881,broiler_2,chicken,Blair,0,385726.166221282,4637901.68926852
4882,broiler_1,chicken,Indiana,0,462511.81089142,4711176.22072439
4883,broiler_1,chicken,Cumberland,1,384302.559581284,4571493.64037118
4884,conventional,duck,Blair,0,384700.886717728,4653568.91193154
4885,broiler_2,chicken,Susquehanna,0,449637.819918205,4572170.3932091
4886,conventional,duck,Allegheny,0,483520.784727553,4679213.40303249
4887,organic,duck,Lancaster,0,425639.038701095,4714749.07009672
4888,broiler_2,chicken,Mercer,0,348114.221640021,4604210.4808289
4889,conventional,duck,Lycoming,0,430459.546729684,4594174.08250052
489,organic,duck,Fulton,0,420105.320466545,4667929.70378285
4890,broiler_1,chicken,Mercer,0,357034.203714992,4567866.65681921
4891,layer,chicken,Venango,0,323866.012055168,4612728.27444065
4892,layer,chicken,Allegheny,0,462630.448275125,4642091.35420447
